yea_count,nay_count,nominate_mid_1,nominate_mid_2,cumulative_rolls,action_count,sentiment,passed,date
212,222,0.023,-0.045,1,0.0,-0.296,0,2023-01-03
212,222,0.023,-0.045,3,0.0,-0.296,0,2023-01-03
212,222,0.023,-0.045,6,0.0,-0.296,0,2023-01-03
212,221,0.023,-0.045,10,0.0,-0.296,0,2023-01-04
212,221,0.023,-0.045,15,0.0,-0.296,0,2023-01-04
212,221,0.023,-0.045,21,0.0,-0.296,0,2023-01-04
216,214,-0.208,0.978,28,0.0,-0.296,1,2023-01-04
219,213,-0.145,0.989,41,0.0,-0.296,1,2023-01-05
212,220,0.023,-0.045,53,0.0,-0.296,0,2023-01-05
212,220,0.023,-0.045,64,0.0,-0.296,0,2023-01-05
212,221,0.023,-0.045,73,0.0,-0.296,0,2023-01-05
212,221,0.023,-0.045,81,0.0,-0.296,0,2023-01-05
212,220,0.023,-0.045,91,0.0,-0.296,0,2023-01-05
213,218,-0.246,0.969,105,0.0,-0.296,0,2023-01-06
214,218,-0.236,0.972,120,0.0,-0.296,0,2023-01-06
220,212,0.023,-0.045,136,0.0,-0.296,1,2023-01-06
216,216,-0.216,0.976,153,0.0,-0.296,0,2023-01-06
155,279,-0.007,1.0,171,0.0,-0.296,0,2023-01-06
216,212,0.024,-0.028,190,0.0,-0.296,0,2023-01-07
208,221,0.022,-0.05,213,17.0,-0.296,0,2023-01-09
220,213,0.021,-0.355,235,17.0,-0.296,1,2023-01-09
221,210,0.023,-0.045,259,17.0,-0.296,1,2023-01-09
211,205,0.022,-0.057,279,17.0,-0.296,1,2023-01-09
210,220,0.023,-0.045,300,17.0,-0.296,0,2023-01-09
365,65,0.023,-1.0,325,0.0,-0.296,1,2023-01-10
221,211,0.023,-0.045,351,0.0,-0.296,1,2023-01-10
212,219,0.023,-0.045,378,0.0,-0.296,0,2023-01-11
220,210,0.029,-0.248,406,0.0,-0.296,1,2023-01-11
222,209,0.188,-0.936,435,0.0,-0.296,1,2023-01-11
331,97,-0.438,0.167,465,0.0,-0.296,1,2023-01-12
60,35,0.75,-0.661,466,1.0,-0.296,0,2023-01-23
422,2,0.0,0.0,497,0.0,-0.296,1,2023-01-24
425,0,0.0,0.0,529,0.0,-0.296,1,2023-01-24
420,1,0.0,0.0,564,1.0,-0.296,1,2023-01-25
424,4,0.0,0.0,597,1.0,-0.296,1,2023-01-25
411,13,0.435,-0.9,631,1.0,-0.296,1,2023-01-25
210,222,0.269,-0.885,681,0.0,-0.296,0,2023-01-26
94,0,0.0,0.0,683,0.0,-0.296,0,2023-01-26
199,230,0.183,-0.328,742,0.0,-0.296,0,2023-01-26
199,232,0.195,-0.393,800,0.0,-0.296,0,2023-01-26
418,12,-0.951,0.308,857,0.0,-0.296,0,2023-01-26
419,13,-0.444,-0.896,913,0.0,-0.296,0,2023-01-26
204,228,0.083,-0.275,968,0.0,-0.296,0,2023-01-26
212,220,-0.04,0.196,1022,0.0,-0.296,0,2023-01-26
197,235,0.064,-0.114,1075,0.0,-0.296,0,2023-01-26
213,219,0.076,0.0,1127,0.0,-0.296,0,2023-01-26
213,219,0.112,-0.096,1178,0.0,-0.296,0,2023-01-26
213,219,0.137,-0.035,1227,0.0,-0.296,0,2023-01-26
214,219,0.065,0.157,1265,0.0,-0.296,0,2023-01-26
213,218,0.137,-0.035,1312,0.0,-0.296,0,2023-01-26
213,218,0.174,-0.091,1360,0.0,-0.296,0,2023-01-26
213,218,0.099,0.09,1397,0.0,-0.296,0,2023-01-26
205,220,0.177,-0.41,1433,0.0,-0.296,0,2023-01-26
389,42,0.58,-0.686,1473,0.0,-0.296,0,2023-01-26
14,418,-0.952,-0.306,1514,0.0,-0.296,0,2023-01-26
214,219,0.193,-0.119,1553,0.0,-0.296,0,2023-01-26
220,212,0.341,-0.94,1596,0.0,-0.296,0,2023-01-26
213,218,0.262,-0.314,1640,0.0,-0.296,0,2023-01-26
212,218,0.137,-0.035,1685,0.0,-0.296,0,2023-01-26
205,225,0.188,-0.304,1731,0.0,-0.296,0,2023-01-26
213,218,0.103,0.084,1773,0.0,-0.296,0,2023-01-26
204,224,-0.016,0.1,1852,0.0,-0.296,0,2023-01-27
187,240,-0.027,0.726,1932,0.0,-0.296,0,2023-01-27
211,217,0.187,-0.147,2013,0.0,-0.296,0,2023-01-27
208,221,-0.051,0.281,2095,0.0,-0.296,0,2023-01-27
197,230,0.272,-0.509,2178,0.0,-0.296,0,2023-01-27
209,221,-0.04,0.196,2263,0.0,-0.296,0,2023-01-27
198,229,-0.187,0.326,2353,0.0,-0.296,0,2023-01-27
201,229,0.262,-0.669,2440,0.0,-0.296,0,2023-01-27
210,218,0.099,0.09,2528,0.0,-0.296,0,2023-01-27
210,220,0.031,0.019,2617,0.0,-0.296,0,2023-01-27
207,222,-0.102,0.34,2708,0.0,-0.296,0,2023-01-27
221,205,-0.056,0.26,2800,0.0,-0.296,1,2023-01-27
173,256,-0.263,0.182,2878,0.0,-0.296,0,2023-01-27
210,219,0.233,-0.528,2964,0.0,-0.296,0,2023-01-27
207,221,0.282,-0.701,3041,0.0,-0.296,0,2023-01-27
209,219,0.183,-0.82,3125,0.0,-0.296,0,2023-01-27
206,220,0.14,-0.207,3200,0.0,-0.296,0,2023-01-27
207,221,-0.062,-0.998,3276,0.0,-0.296,0,2023-01-27
211,217,-0.014,1.0,3337,0.0,-0.296,0,2023-01-27
212,215,0.001,0.289,3399,0.0,-0.296,0,2023-01-27
209,215,0.067,0.136,3462,0.0,-0.296,0,2023-01-27
204,222,-0.063,-0.998,3526,0.0,-0.296,0,2023-01-27
205,220,0.24,-0.971,3591,0.0,-0.296,0,2023-01-27
171,256,-0.301,0.264,3657,0.0,-0.296,0,2023-01-27
207,223,-0.218,0.951,3717,0.0,-0.296,0,2023-01-27
199,229,0.078,-0.122,3785,0.0,-0.296,0,2023-01-27
205,224,-0.192,0.797,3854,0.0,-0.296,0,2023-01-27
207,220,-0.071,0.193,3924,0.0,-0.296,0,2023-01-27
212,218,0.188,-0.148,3995,0.0,-0.296,0,2023-01-27
199,231,0.269,-0.682,4067,0.0,-0.296,0,2023-01-27
195,229,0.295,-0.745,4140,0.0,-0.296,0,2023-01-27
191,237,0.212,-0.364,4214,0.0,-0.296,0,2023-01-27
193,228,-0.067,0.029,4281,0.0,-0.296,0,2023-01-27
419,0,0.0,0.0,4374,0.0,-0.296,1,2023-01-30
84,10,0.741,0.671,4377,0.0,-0.296,0,2023-01-30
220,210,0.032,0.011,4476,1.0,-0.296,1,2023-01-31
210,219,0.032,0.011,4572,1.0,-0.296,0,2023-01-31
227,203,-0.106,-0.589,4669,1.0,-0.296,1,2023-01-31
216,208,0.03,0.01,4764,1.0,-0.296,1,2023-01-31
218,209,0.03,0.006,4858,1.0,-0.296,1,2023-01-31
210,220,0.032,0.011,4956,1.0,-0.296,0,2023-01-31
218,209,0.032,0.01,5057,9.0,-0.296,1,2023-02-01
221,206,0.309,-0.86,5159,9.0,-0.296,1,2023-02-01
229,197,0.169,-0.794,5262,9.0,-0.296,1,2023-02-01
97,0,0.0,0.0,5266,9.0,-0.296,0,2023-02-01
219,207,0.032,0.011,5366,9.0,-0.296,1,2023-02-01
218,211,0.032,0.005,5470,1.0,-0.296,1,2023-02-02
328,86,-0.02,-1.0,5575,1.0,-0.296,1,2023-02-02
60,37,0.281,0.44,5580,1.0,-0.296,0,2023-02-02
357,56,0.202,-0.86,5686,0.0,-0.296,1,2023-02-06
217,208,0.171,-0.985,5793,0.0,-0.296,1,2023-02-07
217,208,-0.04,0.212,5901,0.0,-0.296,1,2023-02-07
54,43,-0.068,0.688,5907,0.0,-0.296,0,2023-02-07
207,220,0.012,0.537,6018,0.0,-0.296,0,2023-02-08
227,201,0.047,-0.698,6133,0.0,-0.296,1,2023-02-08
208,220,0.03,0.008,6247,0.0,-0.296,0,2023-02-08
209,224,-0.042,0.231,6360,0.0,-0.296,0,2023-02-08
426,8,0.0,0.0,6472,0.0,-0.296,0,2023-02-08
253,168,-0.249,0.229,6582,0.0,-0.296,0,2023-02-08
210,222,0.03,0.014,6691,0.0,-0.296,0,2023-02-08
419,0,0.0,0.0,6807,0.0,-0.296,1,2023-02-09
260,162,-0.28,0.19,6924,0.0,-0.296,1,2023-02-09
250,173,-0.261,0.26,7042,0.0,-0.296,1,2023-02-09
52,46,0.241,-0.019,7050,0.0,-0.296,0,2023-02-09
53,44,0.036,0.459,7057,0.0,-0.296,0,2023-02-09
50,44,0.243,-0.022,7066,0.0,-0.296,0,2023-02-13
52,44,0.454,-0.891,7076,0.0,-0.296,0,2023-02-13
54,45,0.454,-0.89,7087,0.0,-0.296,0,2023-02-14
58,41,0.36,0.071,7099,0.0,-0.296,0,2023-02-14
59,40,0.387,0.023,7112,0.0,-0.296,0,2023-02-14
54,45,0.23,0.081,7126,0.0,-0.296,0,2023-02-14
53,46,0.242,-0.02,7141,0.0,-0.296,0,2023-02-14
53,44,0.244,-0.014,7157,0.0,-0.296,0,2023-02-14
52,46,0.242,-0.02,7174,0.0,-0.296,0,2023-02-15
64,33,0.457,0.061,7195,0.0,-0.296,0,2023-02-15
52,47,-0.044,0.837,7213,0.0,-0.296,0,2023-02-15
52,46,0.242,-0.02,7232,0.0,-0.296,0,2023-02-15
51,47,-0.044,0.84,7252,0.0,-0.296,0,2023-02-15
51,45,0.242,-0.02,7274,0.0,-0.296,0,2023-02-16
61,34,0.432,0.056,7297,0.0,-0.296,0,2023-02-16
50,44,0.242,-0.02,7321,0.0,-0.296,0,2023-02-16
414,2,0.0,0.0,7440,0.0,-0.296,1,2023-02-27
52,39,0.215,0.174,7465,0.0,-0.296,0,2023-02-27
406,12,-0.974,-0.228,7585,0.0,-0.296,1,2023-02-27
216,204,-0.043,0.236,7708,0.0,-0.296,1,2023-02-28
51,43,0.245,-0.015,7735,0.0,-0.296,0,2023-02-28
52,41,0.215,0.172,7761,0.0,-0.296,0,2023-02-28
216,205,0.029,0.015,7883,0.0,-0.296,1,2023-02-28
48,48,0.033,-0.094,7914,0.0,-0.296,0,2023-02-28
213,201,0.029,0.027,8035,0.0,-0.296,1,2023-02-28
48,47,0.033,-0.094,8064,0.0,-0.296,0,2023-02-28
51,43,0.245,-0.015,8092,0.0,-0.296,0,2023-02-28
48,48,0.033,-0.094,8122,0.0,-0.296,0,2023-02-28
48,48,0.033,-0.094,8154,0.0,-0.296,0,2023-03-01
53,43,0.334,-0.07,8187,0.0,-0.296,0,2023-03-01
52,44,0.299,-0.06,8221,0.0,-0.296,0,2023-03-01
50,46,-0.069,-0.162,8256,0.0,-0.296,0,2023-03-01
272,148,-0.491,0.871,8386,0.0,-0.296,1,2023-03-01
199,226,0.248,0.338,8515,0.0,-0.296,0,2023-03-01
364,56,0.221,-0.893,8643,0.0,-0.296,0,2023-03-01
187,232,0.102,-0.995,8770,0.0,-0.296,0,2023-03-01
181,236,0.117,-0.993,8896,0.0,-0.296,0,2023-03-01
386,31,0.127,-0.992,9021,0.0,-0.296,0,2023-03-01
324,83,-0.176,-0.984,9145,0.0,-0.296,0,2023-03-01
51,45,-0.001,0.699,9181,0.0,-0.296,0,2023-03-01
51,41,0.332,-0.064,9218,0.0,-0.296,0,2023-03-02
50,41,0.304,-0.055,9256,0.0,-0.296,0,2023-03-02
49,42,0.3,-0.061,9295,0.0,-0.296,0,2023-03-02
59,35,0.409,0.059,9335,0.0,-0.296,0,2023-03-06
59,37,0.406,0.06,9376,0.0,-0.296,0,2023-03-07
393,22,0.603,-0.547,9508,0.0,-0.296,1,2023-03-07
422,0,0.0,0.0,9639,0.0,-0.296,1,2023-03-07
57,39,0.377,0.067,9681,0.0,-0.296,0,2023-03-07
58,37,0.197,0.469,9725,0.0,-0.296,0,2023-03-07
59,37,0.197,0.469,9770,0.0,-0.296,0,2023-03-07
62,34,0.382,0.388,9816,0.0,-0.296,0,2023-03-07
56,39,0.377,0.067,9859,0.0,-0.296,0,2023-03-07
103,321,0.505,-0.202,9994,0.0,-0.296,0,2023-03-08
217,205,0.029,0.018,10127,0.0,-0.296,1,2023-03-08
426,0,0.0,0.0,10263,0.0,-0.296,1,2023-03-08
207,223,0.39,-0.497,10400,0.0,-0.296,0,2023-03-08
209,221,0.118,-0.508,10538,0.0,-0.296,0,2023-03-08
57,35,0.373,0.445,10585,0.0,-0.296,0,2023-03-08
51,44,0.293,-0.012,10633,0.0,-0.296,0,2023-03-08
81,14,-0.232,-0.973,10682,0.0,-0.296,0,2023-03-08
216,206,0.029,0.019,10816,0.0,-0.296,1,2023-03-08
204,218,0.029,0.02,10955,0.0,-0.296,0,2023-03-09
219,206,0.029,0.02,11095,0.0,-0.296,1,2023-03-09
227,198,0.138,-0.276,11236,0.0,-0.296,1,2023-03-09
54,42,0.31,-0.029,11286,0.0,-0.296,0,2023-03-09
51,43,0.008,0.686,11337,0.0,-0.296,0,2023-03-09
51,42,0.243,-0.017,11389,0.0,-0.296,0,2023-03-09
419,0,0.0,0.0,11531,0.0,-0.296,1,2023-03-10
52,40,0.254,0.008,11584,0.0,-0.296,0,2023-03-14
68,26,0.491,0.212,11643,0.0,-0.296,0,2023-03-15
54,40,0.232,0.125,11697,0.0,-0.296,0,2023-03-15
65,29,0.486,0.017,11755,0.0,-0.296,0,2023-03-15
52,42,0.281,-0.078,11811,0.0,-0.296,0,2023-03-15
64,29,0.486,0.017,11868,0.0,-0.296,0,2023-03-15
52,42,0.281,-0.078,11923,0.0,-0.296,0,2023-03-15
49,45,0.032,-0.113,11983,0.0,-0.296,0,2023-03-16
68,27,-0.421,0.907,12044,0.0,-0.296,0,2023-03-16
48,43,0.032,-0.11,12106,0.0,-0.296,0,2023-03-16
67,28,-0.453,0.892,12169,0.0,-0.296,0,2023-03-21
53,43,0.341,-0.075,12233,0.0,-0.296,0,2023-03-22
9,86,-0.782,0.588,12298,0.0,-0.296,0,2023-03-22
36,60,-0.411,0.615,12364,0.0,-0.296,0,2023-03-22
393,4,0.0,0.0,12507,0.0,-0.296,1,2023-03-22
404,7,0.0,0.0,12651,0.0,-0.296,1,2023-03-22
219,204,0.028,0.017,12796,0.0,-0.296,1,2023-03-23
219,200,-0.048,0.237,12944,0.0,-0.296,0,2023-03-23
203,223,-0.002,-0.773,13093,0.0,-0.296,0,2023-03-23
61,365,0.262,-0.81,13243,0.0,-0.296,0,2023-03-23
32,63,-0.574,0.741,13311,0.0,-0.296,0,2023-03-23
386,39,0.735,-0.227,13463,0.0,-0.296,0,2023-03-23
41,52,-0.405,0.914,13532,0.0,-0.296,0,2023-03-23
19,76,0.896,0.445,13599,0.0,-0.296,0,2023-03-23
218,205,0.028,0.016,13745,0.0,-0.296,1,2023-03-23
89,338,-0.059,-0.998,13896,0.0,-0.296,0,2023-03-23
388,33,0.737,0.001,14043,0.0,-0.296,1,2023-03-23
83,331,0.181,-0.927,14201,0.0,-0.296,0,2023-03-24
420,5,0.0,0.0,14354,0.0,-0.296,0,2023-03-24
203,217,0.094,0.09,14508,0.0,-0.296,0,2023-03-24
161,265,0.354,-0.578,14663,0.0,-0.296,0,2023-03-24
405,0,0.0,0.0,14824,0.0,-0.296,1,2023-03-24
107,317,0.357,-0.59,14980,0.0,-0.296,0,2023-03-24
113,311,0.121,-0.993,15137,0.0,-0.296,0,2023-03-24
203,218,0.027,0.021,15296,0.0,-0.296,0,2023-03-24
213,208,-0.198,0.98,15456,0.0,-0.296,1,2023-03-24
65,28,-0.34,0.94,15526,0.0,-0.296,0,2023-03-27
415,0,0.0,0.0,15689,0.0,-0.296,1,2023-03-27
413,2,0.0,0.0,15851,0.0,-0.296,1,2023-03-27
41,55,-0.197,0.354,15924,0.0,-0.296,0,2023-03-28
218,203,0.028,0.025,16088,0.0,-0.296,1,2023-03-28
218,203,0.028,0.025,16253,0.0,-0.296,1,2023-03-28
38,57,-0.636,0.771,16327,0.0,-0.296,0,2023-03-28
26,68,0.657,-0.754,16403,0.0,-0.296,0,2023-03-28
33,62,0.401,0.119,16478,0.0,-0.296,0,2023-03-28
47,49,0.054,0.999,16549,0.0,-0.296,0,2023-03-28
31,65,-0.53,0.848,16621,0.0,-0.296,0,2023-03-28
68,23,-0.137,-0.507,16701,0.0,-0.296,0,2023-03-29
228,206,0.035,0.076,16868,0.0,-0.296,0,2023-03-29
53,43,-0.104,-0.054,16947,0.0,-0.296,0,2023-03-29
96,0,0.0,0.0,17025,0.0,-0.296,0,2023-03-29
66,30,-0.357,0.934,17102,0.0,-0.296,0,2023-03-29
268,163,-0.16,-0.046,17271,0.0,-0.296,0,2023-03-29
221,208,-0.056,0.664,17437,0.0,-0.296,0,2023-03-29
251,181,-0.026,-0.269,17607,0.0,-0.296,0,2023-03-29
210,223,0.412,-0.406,17778,0.0,-0.296,0,2023-03-29
96,336,0.415,-0.561,17950,0.0,-0.296,0,2023-03-29
245,189,-0.083,-0.034,18118,0.0,-0.296,0,2023-03-29
67,26,0.493,-0.87,18199,20.0,-0.296,0,2023-03-30
225,204,0.064,-0.046,18380,20.0,-0.296,1,2023-03-30
207,222,0.027,0.035,18560,20.0,-0.296,0,2023-03-30
220,213,-0.32,0.899,18739,20.0,-0.296,0,2023-03-30
244,189,-0.343,0.7,18917,20.0,-0.296,0,2023-03-30
201,230,0.246,0.133,19094,20.0,-0.296,0,2023-03-30
405,24,0.151,-0.989,19270,20.0,-0.296,0,2023-03-30
205,228,0.235,-0.598,19445,20.0,-0.296,0,2023-03-30
323,109,0.4,-0.917,19619,20.0,-0.296,0,2023-03-30
407,26,0.205,-0.979,19792,20.0,-0.296,0,2023-03-30
63,27,0.469,0.239,19874,20.0,-0.296,0,2023-03-30
61,26,0.473,0.223,19957,0.0,-0.296,0,2023-04-17
410,0,0.0,0.0,20140,0.0,-0.296,1,2023-04-17
405,6,0.0,0.0,20322,0.0,-0.296,1,2023-04-17
217,202,0.027,0.042,20507,0.0,-0.296,1,2023-04-18
218,203,0.027,0.042,20691,0.0,-0.296,1,2023-04-18
227,196,0.123,-0.256,20877,0.0,-0.296,0,2023-04-18
49,50,-0.007,0.097,20964,0.0,-0.296,0,2023-04-18
59,40,0.476,-0.195,21050,0.0,-0.296,0,2023-04-18
58,40,0.476,-0.195,21135,0.0,-0.296,0,2023-04-18
68,30,0.469,0.194,21219,0.0,-0.296,0,2023-04-18
45,54,-0.122,0.993,21308,6.0,-0.296,0,2023-04-19
47,49,0.283,-0.959,21399,6.0,-0.296,0,2023-04-19
229,189,-0.206,0.346,21586,6.0,-0.296,1,2023-04-19
410,8,0.0,0.0,21774,6.0,-0.296,1,2023-04-19
45,54,0.284,0.092,21862,6.0,-0.296,0,2023-04-19
48,51,0.087,0.04,21952,6.0,-0.296,0,2023-04-19
95,2,0.0,0.0,22046,0.0,-0.296,0,2023-04-20
46,51,-0.139,0.99,22138,0.0,-0.296,0,2023-04-20
204,218,0.027,0.042,22328,0.0,-0.296,0,2023-04-20
219,203,0.027,0.041,22519,0.0,-0.296,1,2023-04-20
42,56,-0.091,0.996,22612,0.0,-0.296,0,2023-04-20
216,205,-0.201,0.98,22801,0.0,-0.296,0,2023-04-20
72,22,0.136,-0.991,22896,0.0,-0.296,0,2023-04-25
401,19,0.313,-0.872,23089,0.0,-0.296,1,2023-04-25
418,0,0.0,0.0,23281,0.0,-0.296,1,2023-04-25
219,210,0.027,0.03,23476,0.0,-0.296,1,2023-04-26
422,1,0.0,0.0,23672,0.0,-0.296,1,2023-04-26
211,221,0.027,0.03,23869,0.0,-0.296,0,2023-04-26
74,25,0.324,0.946,23965,0.0,-0.296,0,2023-04-26
409,11,-0.924,0.382,24164,0.0,-0.296,1,2023-04-26
50,49,-0.058,0.041,24262,0.0,-0.296,0,2023-04-26
57,42,0.073,0.997,24359,0.0,-0.296,0,2023-04-26
218,210,0.027,0.029,24553,0.0,-0.296,1,2023-04-26
217,215,-0.205,0.979,24751,0.0,-0.296,1,2023-04-26
50,45,0.138,-0.155,24851,0.0,-0.296,0,2023-04-27
51,47,0.191,0.982,24950,0.0,-0.296,0,2023-04-27
102,321,0.489,-0.187,25150,0.0,-0.296,0,2023-04-27
221,202,0.317,-0.598,25351,0.0,-0.296,1,2023-04-28
49,45,0.127,-0.248,25452,0.0,-0.296,0,2023-05-01
51,48,0.035,0.999,25558,0.0,-0.296,0,2023-05-02
57,42,0.324,0.045,25663,0.0,-0.296,0,2023-05-02
57,42,0.324,0.045,25766,0.0,-0.296,0,2023-05-02
65,34,0.451,0.03,25868,0.0,-0.296,0,2023-05-02
65,34,0.185,0.628,25972,0.0,-0.296,0,2023-05-02
54,45,0.283,-0.028,26080,0.0,-0.296,0,2023-05-03
56,41,-0.185,0.983,26189,0.0,-0.296,0,2023-05-03
50,48,-0.053,0.023,26299,0.0,-0.296,0,2023-05-03
53,43,0.283,-0.027,26410,0.0,-0.296,0,2023-05-03
54,42,0.286,0.076,26522,0.0,-0.296,0,2023-05-03
51,48,0.014,1.0,26629,0.0,-0.296,0,2023-05-03
50,44,0.083,0.046,26744,0.0,-0.296,0,2023-05-04
56,41,0.275,0.094,26857,0.0,-0.296,0,2023-05-04
53,44,0.262,-0.048,26971,0.0,-0.296,0,2023-05-04
351,58,0.621,-0.005,27173,0.0,-0.296,1,2023-05-09
356,50,0.693,0.145,27376,0.0,-0.296,1,2023-05-09
53,42,0.198,0.98,27492,0.0,-0.296,0,2023-05-09
236,190,-0.111,0.087,27697,0.0,-0.296,0,2023-05-10
52,45,0.255,-0.035,27815,0.0,-0.296,0,2023-05-10
52,44,0.255,-0.035,27934,0.0,-0.296,0,2023-05-10
215,209,0.028,0.02,28140,0.0,-0.296,1,2023-05-10
51,47,0.085,0.041,28261,0.0,-0.296,0,2023-05-10
215,211,0.008,-0.424,28465,0.0,-0.296,1,2023-05-10
52,45,0.196,0.981,28582,0.0,-0.296,0,2023-05-10
52,45,0.262,-0.053,28702,0.0,-0.296,0,2023-05-10
51,49,-0.103,0.057,28824,0.0,-0.296,0,2023-05-11
54,41,0.241,-0.019,28948,0.0,-0.296,0,2023-05-11
425,0,0.0,0.0,29159,0.0,-0.296,1,2023-05-11
230,200,-0.007,-0.835,29369,0.0,-0.296,1,2023-05-11
210,221,0.028,0.026,29578,0.0,-0.296,0,2023-05-11
219,213,-0.111,0.994,29786,0.0,-0.296,1,2023-05-11
211,221,0.028,0.026,29993,0.0,-0.296,0,2023-05-11
51,49,-0.042,0.999,30116,0.0,-0.296,0,2023-05-11
53,40,0.24,-0.016,30241,0.0,-0.296,0,2023-05-15
413,2,0.0,0.0,30454,0.0,-0.296,1,2023-05-15
412,0,0.0,0.0,30666,0.0,-0.296,1,2023-05-15
56,43,-0.183,-0.035,30792,0.0,-0.296,0,2023-05-16
220,209,0.025,0.016,31006,0.0,-0.296,1,2023-05-16
222,203,-0.082,0.144,31221,0.0,-0.296,1,2023-05-16
221,204,0.023,0.017,31437,0.0,-0.296,1,2023-05-17
56,40,0.397,-0.051,31565,0.0,-0.296,0,2023-05-17
63,33,0.245,0.611,31694,0.0,-0.296,0,2023-05-17
50,47,-0.088,-0.068,31824,0.0,-0.296,0,2023-05-17
50,48,-0.058,0.039,31955,0.0,-0.296,0,2023-05-17
216,219,0.055,0.412,32172,0.0,-0.296,0,2023-05-17
248,184,0.083,-0.432,32390,0.0,-0.296,0,2023-05-17
232,202,0.107,-0.231,32609,0.0,-0.296,0,2023-05-17
218,217,0.161,0.207,32829,0.0,-0.296,0,2023-05-17
232,198,0.141,-0.56,33050,0.0,-0.296,1,2023-05-17
303,126,-0.214,-0.634,33272,0.0,-0.296,0,2023-05-17
209,225,0.095,0.996,33495,0.0,-0.296,0,2023-05-17
255,175,-0.133,-0.342,33719,0.0,-0.296,1,2023-05-17
57,39,0.434,-0.083,33846,0.0,-0.296,0,2023-05-17
268,156,-0.601,0.799,34071,0.0,-0.296,0,2023-05-18
301,119,-0.512,0.472,34297,0.0,-0.296,1,2023-05-18
49,47,-0.058,0.04,34429,0.0,-0.296,0,2023-05-18
400,5,0.0,0.0,34657,0.0,-0.296,1,2023-05-22
402,2,0.0,0.0,34884,0.0,-0.296,1,2023-05-22
217,204,-0.048,0.25,35114,0.0,-0.296,1,2023-05-23
221,203,0.046,-0.024,35345,0.0,-0.296,1,2023-05-23
219,208,0.026,0.031,35574,0.0,-0.296,1,2023-05-23
409,9,0.0,0.0,35808,0.0,-0.296,1,2023-05-24
218,203,-0.078,0.308,36041,0.0,-0.296,1,2023-05-24
214,205,0.267,-0.461,36273,0.0,-0.296,0,2023-05-24
289,133,-0.445,0.515,36509,0.0,-0.296,1,2023-05-25
190,233,-0.211,0.977,36744,0.0,-0.296,0,2023-05-25
309,67,0.091,-0.853,36983,0.0,-0.296,1,2023-05-30
347,30,0.104,-0.995,37221,0.0,-0.296,1,2023-05-30
367,8,0.0,0.0,37458,0.0,-0.296,1,2023-05-30
59,31,0.255,0.581,37591,0.0,-0.296,0,2023-05-30
241,187,-0.56,0.828,37831,0.0,-0.296,1,2023-05-31
314,117,0.277,-0.228,38073,0.0,-0.296,1,2023-05-31
383,18,-0.036,-0.82,38316,0.0,-0.296,1,2023-05-31
429,0,0.0,0.0,38557,0.0,-0.296,1,2023-05-31
51,46,-0.093,-0.063,38691,0.0,-0.296,0,2023-05-31
47,52,0.155,0.988,38834,0.0,-0.296,0,2023-06-01
48,51,0.033,-0.096,38978,0.0,-0.296,0,2023-06-01
30,69,-0.426,0.905,39123,0.0,-0.296,0,2023-06-01
48,51,0.033,-0.096,39265,0.0,-0.296,0,2023-06-01
46,51,0.119,0.028,39406,0.0,-0.296,0,2023-06-01
17,81,0.323,0.946,39546,0.0,-0.296,0,2023-06-01
49,48,0.158,-0.988,39685,0.0,-0.296,0,2023-06-01
46,51,-0.157,0.988,39823,0.0,-0.296,0,2023-06-01
35,62,0.413,0.046,39960,0.0,-0.296,0,2023-06-01
21,75,0.346,0.938,40096,0.0,-0.296,0,2023-06-01
52,46,-0.116,0.006,40231,0.0,-0.296,0,2023-06-01
63,36,0.548,0.836,40377,0.0,-0.296,0,2023-06-01
390,10,-0.983,0.185,40622,0.0,-0.296,1,2023-06-05
384,13,0.009,-0.882,40866,0.0,-0.296,1,2023-06-05
54,40,0.235,0.078,41013,0.0,-0.296,0,2023-06-06
206,220,-0.271,0.963,41260,0.0,-0.296,0,2023-06-06
215,203,0.027,0.04,41506,0.0,-0.296,1,2023-06-06
56,43,0.334,-0.096,41654,0.0,-0.296,0,2023-06-07
54,44,0.289,-0.6,41803,0.0,-0.296,0,2023-06-07
54,42,0.286,-0.582,41953,0.0,-0.296,0,2023-06-08
55,41,0.24,0.129,42104,0.0,-0.296,0,2023-06-08
55,39,0.296,0.053,42256,0.0,-0.296,0,2023-06-08
66,29,0.576,-0.818,42409,0.0,-0.296,0,2023-06-12
233,197,-0.191,0.317,42661,0.0,-0.296,0,2023-06-13
218,209,0.026,0.034,42910,0.0,-0.296,1,2023-06-13
50,49,-0.059,0.057,43068,0.0,-0.296,0,2023-06-13
51,48,0.035,-0.068,43225,0.0,-0.296,0,2023-06-13
216,209,0.026,0.033,43473,0.0,-0.296,1,2023-06-13
51,48,0.035,-0.068,43628,0.0,-0.296,0,2023-06-13
66,33,0.577,-0.817,43782,0.0,-0.296,0,2023-06-13
50,49,-0.059,0.057,43938,0.0,-0.296,0,2023-06-13
248,180,0.265,-0.749,44192,0.0,-0.296,1,2023-06-13
222,210,0.071,0.036,44445,0.0,-0.296,0,2023-06-13
219,210,0.094,-0.097,44696,0.0,-0.296,1,2023-06-13
413,13,-0.875,0.484,44946,0.0,-0.296,1,2023-06-13
422,0,0.0,0.0,45201,0.0,-0.296,1,2023-06-13
53,46,-0.034,0.795,45360,0.0,-0.296,0,2023-06-14
50,49,-0.059,0.056,45520,0.0,-0.296,0,2023-06-14
